"Código do Nível Geográfico";"Nível Geográfico";"Código do Item Geográfico";"Item Geográfico";"Ordem Geográfica";"Código do Item Temporal";"Nível Temporal";"Item Temporal";"Domicílio, espécie";"Domicílio, espécie (código)";"Domicílio, espécie (ordem)";"Frequência";"Observações"
"9115";"Município (1991)";"315580";"Rio Pomba";"3444";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3680";"3680"
"9115";"Município (1991)";"315590";"Rio Preto";"3445";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1802";"1802"
"9115";"Município (1991)";"130356";"Rio Preto da Eva";"3446";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1214";"1214"
"9115";"Município (1991)";"521878";"Rio Quente";"3447";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"218";"218"
"9115";"Município (1991)";"292700";"Rio Real";"3448";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"5893";"5893"
"9115";"Município (1991)";"171875";"Rio Sono";"3449";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1334";"1334"
"9115";"Município (1991)";"251290";"Rio Tinto";"3450";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"5932";"5932"
"9115";"Município (1991)";"521880";"Rio Verde";"3451";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"24230";"24230"
"9115";"Município (1991)";"500740";"Rio Verde de Mato Grosso";"3452";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3746";"3746"
"9115";"Município (1991)";"315600";"Rio Vermelho";"3453";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3184";"3184"
"9115";"Município (1991)";"354420";"Riolândia";"3454";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2073";"2073"
"9115";"Município (1991)";"431575";"Riozinho";"3455";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"891";"891"
"9115";"Município (1991)";"315610";"Ritápolis";"3456";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1342";"1342"
"9115";"Município (1991)";"354350";"Riversul";"3457";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2289";"2289"
"9115";"Município (1991)";"431580";"Roca Sales";"3458";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2672";"2672"
"9115";"Município (1991)";"500750";"Rochedo";"3459";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"942";"942"
"9115";"Município (1991)";"315620";"Rochedo de Minas";"3460";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"398";"398"
"9115";"Município (1991)";"421510";"Rodeio";"3461";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2331";"2331"
"9115";"Município (1991)";"431590";"Rodeio Bonito";"3462";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2604";"2604"
"9115";"Município (1991)";"315630";"Rodeiro";"3463";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"886";"886"
"9115";"Município (1991)";"292710";"Rodelas";"3464";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"966";"966"
"9115";"Município (1991)";"241100";"Rodolfo Fernandes";"3465";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1052";"1052"
"9115";"Município (1991)";"412240";"Rolândia";"3466";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"11026";"11026"
"9115";"Município (1991)";"431600";"Rolante";"3467";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3758";"3758"
"9115";"Município (1991)";"110028";"Rolim de Moura";"3468";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"13513";"13513"
"9115";"Município (1991)";"315640";"Romaria";"3469";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"831";"831"
"9115";"Município (1991)";"421520";"Romelândia";"3470";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2063";"2063"
"9115";"Município (1991)";"412250";"Roncador";"3471";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"4052";"4052"
"9115";"Município (1991)";"431610";"Ronda Alta";"3472";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2826";"2826"
"9115";"Município (1991)";"431620";"Rondinha";"3473";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1587";"1587"
"9115";"Município (1991)";"412260";"Rondon";"3474";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2069";"2069"
"9115";"Município (1991)";"150618";"Rondon do Pará";"3475";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"8197";"8197"
"9115";"Município (1991)";"510760";"Rondonópolis";"3476";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"30367";"30367"
"9115";"Município (1991)";"431630";"Roque Gonzales";"3477";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2149";"2149"
"9115";"Município (1991)";"210960";"Rosário";"3478";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"8034";"8034"
"9115";"Município (1991)";"280610";"Rosário do Catete";"3479";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1203";"1203"
"9115";"Município (1991)";"412265";"Rosário do Ivaí";"3480";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2291";"2291"
"9115";"Município (1991)";"431640";"Rosário do Sul";"3481";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"10848";"10848"
"9115";"Município (1991)";"510770";"Rosário Oeste";"3482";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"4205";"4205"
"9115";"Município (1991)";"354430";"Roseira";"3483";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1441";"1441"
"9115";"Município (1991)";"270780";"Roteiro";"3484";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1395";"1395"
"9115";"Município (1991)";"315650";"Rubelita";"3485";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2112";"2112"
"9115";"Município (1991)";"354440";"Rubiácea";"3486";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"653";"653"
"9115";"Município (1991)";"521890";"Rubiataba";"3487";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"4296";"4296"
"9115";"Município (1991)";"315660";"Rubim";"3488";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2496";"2496"
"9115";"Município (1991)";"354450";"Rubinéia";"3489";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"599";"599"
"9115";"Município (1991)";"150619";"Rurópolis";"3490";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3711";"3711"
"9115";"Município (1991)";"231180";"Russas";"3491";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"10034";"10034"
"9115";"Município (1991)";"241110";"Ruy Barbosa";"3492";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"704";"704"
"9115";"Município (1991)";"292720";"Ruy Barbosa";"3493";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"6825";"6825"
"9115";"Município (1991)";"315670";"Sabará";"3494";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"20084";"20084"
"9115";"Município (1991)";"412270";"Sabáudia";"3495";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1282";"1282"
"9115";"Município (1991)";"354460";"Sabino";"3496";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1179";"1179"
"9115";"Município (1991)";"315680";"Sabinópolis";"3497";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3513";"3513"
"9115";"Município (1991)";"231190";"Saboeiro";"3498";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3278";"3278"
"9115";"Município (1991)";"315690";"Sacramento";"3499";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"5120";"5120"
"9115";"Município (1991)";"354470";"Sagres";"3500";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"657";"657"
"9115";"Município (1991)";"261200";"Sairé";"3501";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2748";"2748"
"9115";"Município (1991)";"431643";"Saldanha Marinho";"3502";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"879";"879"
"9115";"Município (1991)";"354480";"Sales";"3503";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"939";"939"
"9115";"Município (1991)";"354490";"Sales Oliveira";"3504";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1938";"1938"
"9115";"Município (1991)";"354500";"Salesópolis";"3505";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2806";"2806"
"9115";"Município (1991)";"421530";"Salete";"3506";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1640";"1640"
"9115";"Município (1991)";"251300";"Salgadinho";"3507";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"555";"555"
"9115";"Município (1991)";"261210";"Salgadinho";"3508";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1265";"1265"
"9115";"Município (1991)";"280620";"Salgado";"3509";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3456";"3456"
"9115";"Município (1991)";"251310";"Salgado de São Félix";"3510";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2848";"2848"
"9115";"Município (1991)";"412280";"Salgado Filho";"3511";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2940";"2940"
"9115";"Município (1991)";"261220";"Salgueiro";"3512";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"9541";"9541"
"9115";"Município (1991)";"315700";"Salinas";"3513";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"10931";"10931"
"9115";"Município (1991)";"292730";"Salinas da Margarida";"3514";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1754";"1754"
"9115";"Município (1991)";"150620";"Salinópolis";"3515";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"4159";"4159"
"9115";"Município (1991)";"231195";"Salitre";"3516";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2489";"2489"
"9115";"Município (1991)";"354510";"Salmourão";"3517";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1082";"1082"
"9115";"Município (1991)";"261230";"Saloá";"3518";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3478";"3478"
"9115";"Município (1991)";"354520";"Salto";"3519";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"17747";"17747"
"9115";"Município (1991)";"315710";"Salto da Divisa";"3520";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1580";"1580"
"9115";"Município (1991)";"354530";"Salto de Pirapora";"3521";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"5727";"5727"
"9115";"Município (1991)";"510775";"Salto do Céu";"3522";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1650";"1650"
"9115";"Município (1991)";"412290";"Salto do Itararé";"3523";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1606";"1606"
"9115";"Município (1991)";"431645";"Salto do Jacuí";"3524";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2732";"2732"
"9115";"Município (1991)";"412300";"Salto do Lontra";"3525";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3271";"3271"
"9115";"Município (1991)";"354540";"Salto Grande";"3526";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1967";"1967"
"9115";"Município (1991)";"421540";"Salto Veloso";"3527";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"803";"803"
"9115";"Município (1991)";"292740";"Salvador";"3528";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"478065";"478065"
"9115";"Município (1991)";"431650";"Salvador do Sul";"3529";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1989";"1989"
"9115";"Município (1991)";"150630";"Salvaterra";"3530";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2355";"2355"
"9115";"Município (1991)";"210970";"Sambaíba";"3531";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1155";"1155"
"9115";"Município (1991)";"171880";"Sampaio";"3532";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"858";"858"
"9115";"Município (1991)";"431660";"Sananduva";"3533";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3769";"3769"
"9115";"Município (1991)";"521900";"Sanclerlândia";"3534";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1934";"1934"
"9115";"Município (1991)";"354550";"Sandovalina";"3535";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"594";"594"
"9115";"Município (1991)";"261240";"Sanharó";"3536";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3483";"3483"
"9115";"Município (1991)";"354560";"Santa Adélia";"3537";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3341";"3341"
"9115";"Município (1991)";"354570";"Santa Albertina";"3538";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1662";"1662"
"9115";"Município (1991)";"412310";"Santa Amélia";"3539";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1080";"1080"
"9115";"Município (1991)";"292750";"Santa Bárbara";"3540";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3510";"3510"
"9115";"Município (1991)";"315720";"Santa Bárbara";"3541";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"5561";"5561"
"9115";"Município (1991)";"521910";"Santa Bárbara de Goiás";"3542";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"976";"976"
"9115";"Município (1991)";"431670";"Santa Bárbara do Sul";"3543";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2565";"2565"
"9115";"Município (1991)";"315730";"Santa Bárbara do Tugúrio";"3544";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1178";"1178"
"9115";"Município (1991)";"354580";"Santa Bárbara d'Oeste";"3545";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"35130";"35130"
"9115";"Município (1991)";"354600";"Santa Branca";"3546";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2585";"2585"
"9115";"Município (1991)";"292760";"Santa Brígida";"3547";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2849";"2849"
"9115";"Município (1991)";"421550";"Santa Cecília";"3548";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2898";"2898"
"9115";"Município (1991)";"412320";"Santa Cecília do Pavão";"3549";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2240";"2240"
"9115";"Município (1991)";"354610";"Santa Clara d'Oeste";"3550";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"653";"653"
"9115";"Município (1991)";"251320";"Santa Cruz";"3551";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1530";"1530"
"9115";"Município (1991)";"241120";"Santa Cruz";"3552";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"6175";"6175"
"9115";"Município (1991)";"292770";"Santa Cruz Cabrália";"3553";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1378";"1378"
"9115";"Município (1991)";"354620";"Santa Cruz da Conceição";"3554";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"764";"764"
"9115";"Município (1991)";"292780";"Santa Cruz da Vitória";"3555";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1414";"1414"
"9115";"Município (1991)";"354630";"Santa Cruz das Palmeiras";"3556";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"5528";"5528"
"9115";"Município (1991)";"521920";"Santa Cruz de Goiás";"3557";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"831";"831"
"9115";"Município (1991)";"412330";"Santa Cruz de Monte Castelo";"3558";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2404";"2404"
"9115";"Município (1991)";"150640";"Santa Cruz do Arari";"3559";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"872";"872"
"9115";"Município (1991)";"261250";"Santa Cruz do Capibaribe";"3560";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"8712";"8712"
"9115";"Município (1991)";"315740";"Santa Cruz do Escalvado";"3561";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1477";"1477"
"9115";"Município (1991)";"220910";"Santa Cruz do Piauí";"3562";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1848";"1848"
"9115";"Município (1991)";"354640";"Santa Cruz do Rio Pardo";"3563";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"10215";"10215"
"9115";"Município (1991)";"431680";"Santa Cruz do Sul";"3564";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"31692";"31692"
"9115";"Município (1991)";"315750";"Santa Efigênia de Minas";"3565";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"982";"982"
"9115";"Município (1991)";"354650";"Santa Ernestina";"3566";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1260";"1260"
"9115";"Município (1991)";"412340";"Santa Fé";"3567";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2182";"2182"
"9115";"Município (1991)";"521925";"Santa Fé de Goiás";"3568";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"862";"862"
"9115";"Município (1991)";"315760";"Santa Fé de Minas";"3569";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"894";"894"
"9115";"Município (1991)";"354660";"Santa Fé do Sul";"3570";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"6335";"6335"
"9115";"Município (1991)";"220920";"Santa Filomena";"3571";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1087";"1087"
"9115";"Município (1991)";"354670";"Santa Gertrudes";"3572";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2585";"2585"
"9115";"Município (1991)";"412350";"Santa Helena";"3573";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"4534";"4534"
"9115";"Município (1991)";"210980";"Santa Helena";"3574";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"5409";"5409"
"9115";"Município (1991)";"251330";"Santa Helena";"3575";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1315";"1315"
"9115";"Município (1991)";"521930";"Santa Helena de Goiás";"3576";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"8248";"8248"
"9115";"Município (1991)";"412360";"Santa Inês";"3577";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"524";"524"
"9115";"Município (1991)";"210990";"Santa Inês";"3578";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"13027";"13027"
"9115";"Município (1991)";"292790";"Santa Inês";"3579";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2408";"2408"
